,location,latitude,longitude,index,year
21780,"Paramaribo, Suriname",5.8247628,-55.1703941,17.194093,1973
21781,"Stockholm, Sweden",59.3251172,18.0710935,13.03731334,1973
21782,"Bern, Switzerland",46.9484742,7.4521749,29.7195385,1973
21783,"Damascus, Syria",33.5145227857709,36.2904335592578,20.77329156,1973
21784,"Taipei, Taiwan",25.0375198,121.5636796,13.50264935,1973
21785,"Dushanbe, Tajikistan",38.5856947,68.7603746751885,27.70680505,1973
21786,"Dar es Salaam, Tanzania",-6.8160837,39.2803583,12.52238691,1973
21787,"Bangkok, Thailand",13.7524938,100.4935089,11.16255247,1973
21788,"Lomé, Togo",6.15803455,1.25168237324663,31.9376301,1973
21789,"Nukuʻalofa, Tonga",-21.1343401,-175.201808,4.738347203,1973
21790,"Tunis, Tunisia",36.8002068,10.1857757,22.83983017,1973
21791,"Ankara, Turkey",39.7160439,32.7059948,18.1155445,1973
21792,"Ashgabat, Turkmenistan",37.9404648,58.3823487,32.06852846,1973
21793,"Kampala, Uganda",0.3177137,32.5813539,27.91063743,1973
21794,"Kyiv, Ukraine",50.4500336,30.5241361,42.67181355,1973
21795,"Abu Dhabi, UAE",24.4538352,54.3774014,37.01990816,1973
21796,"London, United Kingdom",51.4893335,-0.144055084527687,30.0238872,1973
21797,"Washington, D.C., USA",38.9240943816741,-77.0091011073296,19.51516618,1973
21798,"Tashkent, Uzbekistan",41.3123363,69.2787079,41.4624779,1973
21799,"Port Vila, Vanuatu",-17.7414972,168.3150163,6.82012604,1973
21800,"Vatican City, Vatican City",41.903411,12.4528527,33.07506453,1973
21801,"Caracas, Venezuela",10.5060934,-66.9146008,19.20671622,1973
21802,"Hanoi, Vietnam",21.0283334,105.854041,16.73076877,1973
21803,"Sana'a, Yemen",15.3538569,44.2058841,22.17092708,1973
21804,"Lusaka, Zambia",-15.4163395,28.2818414,18.80349596,1973
21805,"Harare, Zimbabwe",-17.8567035,31.0601584,19.86766119,1973
21806,"Leeds, United Kingdom",53.7974185,-1.5437941,37.28933376,1973
21807,"Exeter, United Kingdom",50.7256138,-3.5269209,19.41184687,1973
21808,"Edinburgh, United Kingdom",55.9533456,-3.1883749,19.01551322,1973
21809,"Los Angeles, USA",34.0536909,-118.242766,32.53725024,1973
21810,"Nanjing, China",32.0438284,118.7788631,28.07116075,1973
21811,"Shanghai, China",31.2312707,121.4700152,20.69039497,1973
21812,"Chennai, India",13.0836939,80.270186,17.12425312,1973
21813,"Ahmedabad, India",23.0215374,72.5800568,34.97871986,1973
21814,"Fairbanks, USA",64.837845,-147.716675,33.29225209,1973
21815,"Birmingham, UK",52.4796992,-1.9026911,33.56799672,1973
21816,"São Paulo, Brazil",-23.5506507,-46.6333824,12.61312551,1973
21817,"Singapore, Singapore.1",1.357107,103.8194992,10.34804928,1973
21818,"Cape Town, South Africa",-33.928992,18.417396,5.251217885,1973
21819,"Birmingham, United Kingdom",52.4796992,-1.9026911,33.56799672,1973
21820,"Cardiff, United Kingdom",51.4816546,-3.1791934,34.80685344,1973
21821,"Belfast, United Kingdom",54.596391,-5.9301829,14.21518308,1973
21822,"Reykjavík, Iceland",64.145981,-21.9422367,4.699096694,1973
21823,"Yakutsk, Russia",62.0274078,129.7319787,8.190387059,1973
21824,"Kabul, Afghanistan",34.5260109,69.1776838,23.51198681,1974
21825,"Tirana, Albania",41.3281482,19.8184435,25.86720149,1974
21826,"Algiers, Algeria",36.7729309,3.0588291,11.81243415,1974
21827,"Luanda, Angola",-8.8272699,13.2439512,22.38364895,1974
21828,"Buenos Aires, Argentina",-34.6073387,-58.4432852,11.13732702,1974
21829,"Yerevan, Armenia",40.1777112,44.5126233,32.84291416,1974
21830,"Sydney, Australia",-33.8698439,151.2082848,4.788961701,1974
21831,"Canberra, Australia",-35.2975906,149.1012676,5.08528093,1974
21832,"Baku, Azerbaijan",40.3755885,49.8328009,26.66589262,1974
21833,"Manama, Bahrain",-8.79691,125.45785,42.14657782,1974
21834,"Dhaka, Bangladesh",23.7644025,90.389015,40.02596812,1974
21835,"Minsk, Belarus",53.9024716,27.5618225,35.07062798,1974
21836,"Brussels, Belgium",50.8550018,4.35123337611662,34.73087231,1974
21837,"Cotonou, Benin",6.3676953,2.4252507,29.36666608,1974
21838,"Thimphu, Bhutan",27.4713546,89.6336729,15.55916452,1974
21839,"La Paz, Bolivia",-16.4955455,-68.1336229,17.98578127,1974
21840,"Gaborone, Botswana",-24.6581357,25.9088474,13.10649788,1974
21841,"Brasília, Brazil",-10.3333333,-53.2,8.766520646,1974
21842,"Sofia, Bulgaria",-15.2538402,48.2562163,57.5366516,1974
21843,"Ouagadougou, Burkina Faso",12.3681873,-1.5270944,49.05868313,1974
21844,"Bujumbura, Burundi",-3.3638125,29.3675028,31.03569637,1974
21845,"Phnom Penh, Cambodia",11.568271,104.9224426,20.26733661,1974
21846,"Yaoundé, Cameroon",3.8689867,11.5213344,38.99278688,1974
21847,"Ottawa, Canada",45.4110870626566,-75.7083256476122,9.290291435,1974
21848,"Bangui, CAR",4.3635118,18.5835913,33.98194161,1974
21849,"N'Djaména, Chad",12.1191543,15.0502758,55.29579179,1974
21850,"Santiago, Chile",-33.4377756,-70.6504502,14.85068082,1974
21851,"Hangzhou, China",30.2489634,120.2052342,26.83159125,1974
21852,"Beijing, China",40.190632,116.412144,31.36873001,1974
21853,"Bogotá, Colombia",4.6533816,-74.0836333,14.25508781,1974
21854,"Brazzaville, Congo",-4.2694407,15.2712256,42.59846784,1974
21855,"San José, Costa Rica",9.9325427,-84.0795782,17.29146688,1974
21856,"Abidjan, Côte d'Ivoire",5.320357,-4.016107,16.60374459,1974
21857,"Zagreb, Croatia",45.8130967,15.9772795,38.37553916,1974
21858,"Havana, Cuba",23.135305,-82.3589631,9.278927043,1974
21859,"Nicosia, Cyprus",35.1746503,33.3638783,16.49810341,1974
21860,"Prague, Czechia",50.0874654,14.4212535,68.6862196,1974
21861,"Kinshasa, DRC",-4.3217055,15.3125974,42.09955412,1974
21862,"Copenhagen, Denmark",55.6867243,12.5700724,22.35564167,1974
21863,"Djibouti, Djibouti",11.8145966,42.8453061,33.5062181,1974
21864,"Cairo, Egypt",30.0443879,31.2357257,30.6645877,1974
21865,"San Salvador, El Salvador",13.6989939,-89.1914249,24.55190129,1974
21866,"Malabo, Equatorial Guinea",3.741877,8.7740663,35.88772763,1974
21867,"Asmara, Eritrea",15.3389667,38.9326763,23.94368041,1974
21868,"Addis Ababa, Ethiopia",9.0358287,38.7524127,12.37172811,1974
21869,"Suva, Fiji",-18.1415884,178.4421662,6.18182357,1974
21870,"Paris, France",48.8534951,2.3483915,35.15230958,1974
21871,"Libreville, Gabon",0.4086518,9.4418849,21.31165642,1974
21872,"Tbilisi, Georgia",41.6934591,44.8014495,28.32149512,1974
21873,"Berlin, Germany",52.510885,13.3989367,57.66421912,1974
21874,"Accra, Ghana",5.5571096,-0.2012376,24.18595215,1974
21875,"Athens, Greece",37.9887791133275,23.7191086388293,21.99482605,1974
21876,"Guatemala City, Guatemala",14.6416142,-90.5132836,20.31181938,1974
21877,"Conakry, Guinea",9.5170602,-13.6998434,27.91465631,1974
21878,"Bissau, Guinea-Bissau",11.87018055,-15.6077045647727,30.81083065,1974
21879,"Port-au-Prince, Haiti",18.547327,-72.3395928,13.76751854,1974
21880,"Tegucigalpa, Honduras",14.1057433,-87.2040052,31.37558119,1974
21881,"Budapest, Hungary",47.48138955,19.1460941269125,77.21158284,1974
21882,"Delhi, India",28.6273928,77.1716954,67.73189414,1974
21883,"Jakarta, Indonesia",-6.175247,106.8270488,13.13921259,1974
21884,"Tehran, Iran",35.6892523,51.3896004,24.26243445,1974
21885,"Baghdad, Iraq",33.3061701,44.3872213,33.42440671,1974
21886,"Dublin, Ireland",53.3493795,-6.2605593,12.79267913,1974
21887,"Jerusalem, Israel",31.7788242,35.2257626,18.1941959,1974
21888,"Rome, Italy",41.8933203,12.4829321,36.68596504,1974
21889,"Tokyo, Japan",35.6821936,139.762221,17.96958578,1974
21890,"Amman, Jordan",31.9515694,35.9239625,22.62503402,1974
21891,"Temirtau, Kazakhstan",50.0587825,72.9535681,13.38948697,1974
21892,"Astana, Kazakhstan",51.1282205,71.4306682,12.3757776,1974
21893,"Nairobi, Kenya",-1.30261485,36.8288420181373,14.03154103,1974
21894,"Kuwait City, Kuwait",29.3796532,47.9734174,49.2859885,1974
21895,"Bishkek, Kyrgyzstan",42.8777895,74.6066926,28.20351099,1974
21896,"Vientiane, Laos",17.9640988,102.6133707,24.77236739,1974
21897,"Riga, Latvia",56.9493977,24.1051846,33.49581219,1974
21898,"Monrovia, Liberia",6.328034,-10.797788,15.77200357,1974
21899,"Tripoli, Libya",32.896672,13.1777923,23.91493944,1974
21900,"Vilnius, Lithuania",54.6870458,25.2829111,26.23247703,1974
21901,"Luxembourg, Luxembourg",49.6112768,6.129799,38.44094706,1974
21902,"Antananarivo, Madagascar",-18.9100122,47.5255809,16.57742851,1974
21903,"Lilongwe, Malawi",-13.9875107,33.768144,17.51541766,1974
21904,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,8.092982382,1974
21905,"Bamako, Mali",12.61326555,-7.9847391362413,33.34092226,1974
21906,"Valletta, Malta",35.8989818,14.5136759,16.6474078,1974
21907,"Nouakchott, Mauritania",18.0618918,-15.9311481578329,56.24439741,1974
21908,"Port Louis, Mauritius",-20.1624522,57.5028044,14.4721785,1974
21909,"Mexico City, Mexico",19.4326296,-99.1331785,17.11778023,1974
21910,"Chisinau, Moldova",47.0245117,28.8322923,36.61786171,1974
21911,"Ulaanbaatar, Mongolia",47.94097405,106.917963752256,41.46575069,1974
21912,"Podgorica, Montenegro",42.4415238,19.2621081,37.33503682,1974
21913,"Rabat, Morocco",34.02236,-6.8340222,16.13596447,1974
21914,"Maputo, Mozambique",-25.966213,32.56745,12.6981948,1974
21915,"Windhoek, Namibia",-22.5776104,17.0772739,12.44026913,1974
21916,"Kathmandu, Nepal",27.708317,85.3205817,25.16696211,1974
21917,"Amsterdam, Netherlands",52.3730796,4.8924534,24.22738594,1974
21918,"Wellington, New Zealand",-41.2887953,174.7772114,5.526030874,1974
21919,"Managua, Nicaragua",12.1544035,-86.2737642,18.10817693,1974
21920,"Niamey, Niger",13.524834,2.109823,49.15188417,1974
21921,"Abuja, Nigeria",9.0643305,7.4892974,49.96564962,1974
21922,"Pyongyang, North Korea",39.0167979,125.7473609,22.20826627,1974
21923,"Skopje, North Macedonia",41.9961816,21.4319213,36.45781589,1974
21924,"Oslo, Norway",59.9133301,10.7389701,14.81506126,1974
21925,"Muscat, Oman",23.5882019,58.3829448,34.96940214,1974
21926,"Islamabad, Pakistan",33.6938118,73.0651511,31.79241449,1974
21927,"Panama City, Panama",8.6671353550533,-80.8169594275597,12.61268352,1974
21928,"Asunción, Paraguay",-25.2800459,-57.6343814,15.53602584,1974
21929,"Lima, Peru",-12.0621065,-77.0365256,22.98556474,1974
21930,"Manila, Philippines",14.5906346,120.9799964,21.99928055,1974
21931,"Warsaw, Poland",52.2337172,21.0714322356365,48.6034897,1974
21932,"Lisbon, Portugal",38.7077507,-9.1365919,14.79766709,1974
21933,"Doha, Qatar",24.73677015,81.4466022001494,60.3632626,1974
21934,"Bucharest, Romania",44.4361414,26.1027202,34.5094635,1974
21935,"Moscow, Russia",55.7505412,37.6174782,52.53223948,1974
21936,"Kigali, Rwanda",-1.8859597,30.1296751,26.38284194,1974
21937,"Apia, Samoa",-13.8344639,-171.7649144,4.57751965,1974
21938,"San Marino, San Marino",43.9458623,12.458306,34.34523847,1974
21939,"São Tomé, São Tomé and Príncipe",0.3389242,6.7313031,14.31321175,1974
21940,"Riyadh, Saudi Arabia",24.638916,46.7160104,71.68002847,1974
21941,"Dakar, Senegal",14.693425,-17.447938,36.36893639,1974
21942,"Belgrade, Serbia",44.8178131,20.4568974,30.50150659,1974
21943,"Victoria, Seychelles",-36.5986096,144.6780052,8.314097521,1974
21944,"Freetown, Sierra Leone",8.479004,-13.26795,21.74923899,1974
21945,"Singapore, Singapore",1.357107,103.8194992,9.171027361,1974
21946,"Bratislava, Slovakia",48.1516988,17.1093063,53.93125221,1974
21947,"Ljubljana, Slovenia",46.0500268,14.5069289,32.8361356,1974
21948,"Honiara, Solomon Islands",-9.43779755,159.962417478605,6.264460033,1974
21949,"Mogadishu, Somalia",2.0349312,45.3419183,10.48512436,1974
21950,"Pretoria, South Africa",-25.7459277,28.1879101,31.43542624,1974
21951,"Seoul, South Korea",37.5666791,126.9782914,18.71067552,1974
21952,"Juba, South Sudan",4.8459246,31.5959173,25.54670689,1974
21953,"Madrid, Spain",40.4167047,-3.7035825,13.61787311,1974
21954,"Colombo, Sri Lanka",6.9388614,79.8542005,13.66266912,1974
21955,"Khartoum, Sudan",15.5635972,32.5349123,39.61020027,1974
21956,"Paramaribo, Suriname",5.8247628,-55.1703941,16.89057701,1974
21957,"Stockholm, Sweden",59.3251172,18.0710935,12.75538057,1974
21958,"Bern, Switzerland",46.9484742,7.4521749,31.71973751,1974
21959,"Damascus, Syria",33.5145227857709,36.2904335592578,21.0854078,1974
21960,"Taipei, Taiwan",25.0375198,121.5636796,13.08139581,1974
21961,"Dushanbe, Tajikistan",38.5856947,68.7603746751885,25.80416664,1974
21962,"Dar es Salaam, Tanzania",-6.8160837,39.2803583,12.62620746,1974
21963,"Bangkok, Thailand",13.7524938,100.4935089,12.21165569,1974
21964,"Lomé, Togo",6.15803455,1.25168237324663,32.38013133,1974
21965,"Nukuʻalofa, Tonga",-21.1343401,-175.201808,4.775250065,1974
21966,"Tunis, Tunisia",36.8002068,10.1857757,23.94131318,1974
21967,"Ankara, Turkey",39.7160439,32.7059948,17.71359131,1974
21968,"Ashgabat, Turkmenistan",37.9404648,58.3823487,32.5136828,1974
21969,"Kampala, Uganda",0.3177137,32.5813539,28.51373197,1974
21970,"Kyiv, Ukraine",50.4500336,30.5241361,44.49420083,1974
21971,"Abu Dhabi, UAE",24.4538352,54.3774014,36.85457921,1974
21972,"London, United Kingdom",51.4893335,-0.144055084527687,30.86513783,1974
21973,"Washington, D.C., USA",38.9240943816741,-77.0091011073296,18.70560319,1974
21974,"Tashkent, Uzbekistan",41.3123363,69.2787079,40.55567031,1974
21975,"Port Vila, Vanuatu",-17.7414972,168.3150163,6.752610349,1974
21976,"Vatican City, Vatican City",41.903411,12.4528527,35.61686629,1974
21977,"Caracas, Venezuela",10.5060934,-66.9146008,19.57716751,1974
21978,"Hanoi, Vietnam",21.0283334,105.854041,16.60029924,1974
21979,"Sana'a, Yemen",15.3538569,44.2058841,21.70748291,1974
21980,"Lusaka, Zambia",-15.4163395,28.2818414,21.81532943,1974
21981,"Harare, Zimbabwe",-17.8567035,31.0601584,22.15082257,1974
21982,"Leeds, United Kingdom",53.7974185,-1.5437941,38.42575976,1974
21983,"Exeter, United Kingdom",50.7256138,-3.5269209,20.08112036,1974
21984,"Edinburgh, United Kingdom",55.9533456,-3.1883749,18.80142593,1974
21985,"Los Angeles, USA",34.0536909,-118.242766,31.38680609,1974
21986,"Nanjing, China",32.0438284,118.7788631,27.00067057,1974
21987,"Shanghai, China",31.2312707,121.4700152,20.38354804,1974
21988,"Chennai, India",13.0836939,80.270186,18.04522587,1974
21989,"Ahmedabad, India",23.0215374,72.5800568,35.35751841,1974
21990,"Fairbanks, USA",64.837845,-147.716675,30.83835014,1974
21991,"Birmingham, UK",52.4796992,-1.9026911,34.55053224,1974
21992,"São Paulo, Brazil",-23.5506507,-46.6333824,12.69587317,1974
21993,"Singapore, Singapore.1",1.357107,103.8194992,9.510178292,1974
21994,"Cape Town, South Africa",-33.928992,18.417396,5.219895968,1974
21995,"Birmingham, United Kingdom",52.4796992,-1.9026911,34.55053224,1974
21996,"Cardiff, United Kingdom",51.4816546,-3.1791934,35.71990928,1974
21997,"Belfast, United Kingdom",54.596391,-5.9301829,14.27014993,1974
21998,"Reykjavík, Iceland",64.145981,-21.9422367,4.905692055,1974
21999,"Yakutsk, Russia",62.0274078,129.7319787,7.073411704,1974
22000,"Kabul, Afghanistan",34.5260109,69.1776838,25.47735548,1975
22001,"Tirana, Albania",41.3281482,19.8184435,24.70478916,1975
22002,"Algiers, Algeria",36.7729309,3.0588291,12.33436367,1975
22003,"Luanda, Angola",-8.8272699,13.2439512,20.84993093,1975
22004,"Buenos Aires, Argentina",-34.6073387,-58.4432852,10.48615955,1975
22005,"Yerevan, Armenia",40.1777112,44.5126233,33.05397305,1975
22006,"Sydney, Australia",-33.8698439,151.2082848,4.965956829,1975
22007,"Canberra, Australia",-35.2975906,149.1012676,5.195471995,1975
22008,"Baku, Azerbaijan",40.3755885,49.8328009,26.72664082,1975
22009,"Manama, Bahrain",-8.79691,125.45785,44.02539219,1975
22010,"Dhaka, Bangladesh",23.7644025,90.389015,39.94684316,1975
22011,"Minsk, Belarus",53.9024716,27.5618225,33.72089223,1975
22012,"Brussels, Belgium",50.8550018,4.35123337611662,27.59366377,1975
22013,"Cotonou, Benin",6.3676953,2.4252507,29.83959943,1975
22014,"Thimphu, Bhutan",27.4713546,89.6336729,15.91616211,1975
22015,"La Paz, Bolivia",-16.4955455,-68.1336229,18.46380516,1975
22016,"Gaborone, Botswana",-24.6581357,25.9088474,13.28636535,1975
22017,"Brasília, Brazil",-10.3333333,-53.2,8.838042676,1975
22018,"Sofia, Bulgaria",-15.2538402,48.2562163,55.14140399,1975
22019,"Ouagadougou, Burkina Faso",12.3681873,-1.5270944,51.69903424,1975
22020,"Bujumbura, Burundi",-3.3638125,29.3675028,29.78499706,1975
22021,"Phnom Penh, Cambodia",11.568271,104.9224426,21.52440243,1975
22022,"Yaoundé, Cameroon",3.8689867,11.5213344,38.17057407,1975
22023,"Ottawa, Canada",45.4110870626566,-75.7083256476122,9.15285568,1975
22024,"Bangui, CAR",4.3635118,18.5835913,33.57292042,1975
22025,"N'Djaména, Chad",12.1191543,15.0502758,53.99882726,1975
22026,"Santiago, Chile",-33.4377756,-70.6504502,14.35508322,1975
22027,"Hangzhou, China",30.2489634,120.2052342,26.66684438,1975
22028,"Beijing, China",40.190632,116.412144,31.59558635,1975
22029,"Bogotá, Colombia",4.6533816,-74.0836333,15.67540284,1975
22030,"Brazzaville, Congo",-4.2694407,15.2712256,38.18008932,1975
22031,"San José, Costa Rica",9.9325427,-84.0795782,16.88006204,1975
22032,"Abidjan, Côte d'Ivoire",5.320357,-4.016107,18.26955666,1975
22033,"Zagreb, Croatia",45.8130967,15.9772795,39.72444821,1975
22034,"Havana, Cuba",23.135305,-82.3589631,9.132499274,1975
22035,"Nicosia, Cyprus",35.1746503,33.3638783,16.51906395,1975
22036,"Prague, Czechia",50.0874654,14.4212535,58.45197583,1975
22037,"Kinshasa, DRC",-4.3217055,15.3125974,37.64178207,1975
22038,"Copenhagen, Denmark",55.6867243,12.5700724,21.37246134,1975
22039,"Djibouti, Djibouti",11.8145966,42.8453061,34.09573098,1975
22040,"Cairo, Egypt",30.0443879,31.2357257,30.90715342,1975
22041,"San Salvador, El Salvador",13.6989939,-89.1914249,23.3207016,1975
22042,"Malabo, Equatorial Guinea",3.741877,8.7740663,34.73922796,1975
22043,"Asmara, Eritrea",15.3389667,38.9326763,26.14711691,1975
22044,"Addis Ababa, Ethiopia",9.0358287,38.7524127,12.20699287,1975
22045,"Suva, Fiji",-18.1415884,178.4421662,6.006764601,1975
22046,"Paris, France",48.8534951,2.3483915,28.76613828,1975
22047,"Libreville, Gabon",0.4086518,9.4418849,20.63033799,1975
22048,"Tbilisi, Georgia",41.6934591,44.8014495,27.64767478,1975
22049,"Berlin, Germany",52.510885,13.3989367,48.49214879,1975
22050,"Accra, Ghana",5.5571096,-0.2012376,24.96821777,1975
22051,"Athens, Greece",37.9887791133275,23.7191086388293,21.52551799,1975
22052,"Guatemala City, Guatemala",14.6416142,-90.5132836,20.95540565,1975
22053,"Conakry, Guinea",9.5170602,-13.6998434,29.7056834,1975
22054,"Bissau, Guinea-Bissau",11.87018055,-15.6077045647727,33.73393761,1975
22055,"Port-au-Prince, Haiti",18.547327,-72.3395928,14.18357279,1975
22056,"Tegucigalpa, Honduras",14.1057433,-87.2040052,28.16958406,1975
22057,"Budapest, Hungary",47.48138955,19.1460941269125,69.90394402,1975
22058,"Delhi, India",28.6273928,77.1716954,62.90828489,1975
22059,"Jakarta, Indonesia",-6.175247,106.8270488,14.16571438,1975
22060,"Tehran, Iran",35.6892523,51.3896004,24.1621421,1975
22061,"Baghdad, Iraq",33.3061701,44.3872213,34.35553463,1975
22062,"Dublin, Ireland",53.3493795,-6.2605593,12.23972375,1975
22063,"Jerusalem, Israel",31.7788242,35.2257626,17.88159829,1975
22064,"Rome, Italy",41.8933203,12.4829321,34.63478749,1975
22065,"Tokyo, Japan",35.6821936,139.762221,16.77051287,1975
22066,"Amman, Jordan",31.9515694,35.9239625,22.50144127,1975
22067,"Temirtau, Kazakhstan",50.0587825,72.9535681,14.1730115,1975
22068,"Astana, Kazakhstan",51.1282205,71.4306682,13.78853407,1975
22069,"Nairobi, Kenya",-1.30261485,36.8288420181373,12.57680769,1975
22070,"Kuwait City, Kuwait",29.3796532,47.9734174,53.56212552,1975
22071,"Bishkek, Kyrgyzstan",42.8777895,74.6066926,28.3096259,1975
22072,"Vientiane, Laos",17.9640988,102.6133707,26.54546706,1975
22073,"Riga, Latvia",56.9493977,24.1051846,31.838204,1975
22074,"Monrovia, Liberia",6.328034,-10.797788,16.88336166,1975
22075,"Tripoli, Libya",32.896672,13.1777923,22.5010914,1975
22076,"Vilnius, Lithuania",54.6870458,25.2829111,24.87922754,1975
22077,"Luxembourg, Luxembourg",49.6112768,6.129799,30.64462355,1975
22078,"Antananarivo, Madagascar",-18.9100122,47.5255809,16.36289221,1975
22079,"Lilongwe, Malawi",-13.9875107,33.768144,15.54676828,1975
22080,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,8.54749746,1975
